N,worst(secs),best(secs)
745,2.096999e-004,6.970018e-005
746,8.779997e-005,6.850017e-005
747,1.003002e-004,6.879983e-005
748,1.612999e-004,6.940006e-005
749,1.121000e-004,6.969995e-005
750,1.258000e-004,7.020007e-005
751,8.399994e-005,6.980007e-005
752,1.332001e-004,6.970018e-005
753,9.489991e-005,6.959983e-005
754,1.780998e-004,6.999983e-005
755,9.999983e-005,7.020007e-005
756,1.028001e-004,7.060007e-005
757,1.578000e-004,7.040007e-005
758,8.359994e-005,7.070019e-005
759,1.657002e-004,7.110019e-005
760,1.313002e-004,7.060007e-005
761,1.340001e-004,7.089996e-005
762,1.712998e-004,7.060007e-005
763,8.350005e-005,7.040007e-005
764,1.266999e-004,7.169996e-005
765,2.125001e-004,7.049995e-005
766,1.206002e-004,7.049995e-005
767,1.799001e-004,7.190020e-005
768,9.110011e-005,7.089996e-005
769,1.713999e-004,7.200008e-005
770,1.860999e-004,7.220008e-005
